RR_Location,RR_Latitude,RR_Longitude,Station_ID,Station_Name,Station_Address,Station_City,Station_State,Station_Zip,Station_Latitude,Station_Longitude,Distance,Unleaded_Regular_Price,Unleaded_Plus_Price,Unleaded_Premium_Price,Diesel_Regular_Price,Brand,Phone,Excellent_Price,Current_Price,Transaction_Time,Transaction_Time_Ms,API_Updated,API_Updated_Time,API_Station_ID
"Road Ranger #315 - Laredo, TX",27.6536303,-99.5632614,Stripes (Valero) Laredo|14118 FM 1472|Laredo,Stripes (Valero) Laredo,14118 FM 1472,Laredo,TX,78045,27.630181,-99.528975,3.5,3.499,3.999,4.399,5.089,VALERO,,,,2026-04-18T04:49:44.608779+00:00,,Yes,2026-04-18T04:49:44.608806+00:00,89ba7d40-aeff-46b5-8755-0840664954b6
"Road Ranger #315 - Laredo, TX",27.6536303,-99.5632614,QUIKTRIP 7925|14025 Mines Rd|Laredo,QUIKTRIP 7925,14025 Mines Rd,Laredo,TX,78045,27.619202,-99.52429,4.1,3.499,3.899,4.299,5.099,QUIKTRIP,,,,,,Yes,2026-04-18T04:48:53.118218+00:00,
"Road Ranger #315 - Laredo, TX",27.6536303,-99.5632614,PILOT|14070 Mines Rd|Laredo,PILOT,14070 Mines Rd,Laredo,TX,78045,27.6203489,-99.524636,3.8,3.499,3.799,4.099,5.399,PILOT,,,,2026-04-18T04:46:05.873078+00:00,,Yes,2026-04-18T04:46:05.873085+00:00,1370
"Road Ranger #319 - Milford, TX",32.1336355,-96.952332,"Love's Travel Stop in Italy, TX. Store #628|1021 Dale Evans Dr|Italy","Love's Travel Stop in Italy, TX. Store #628",1021 Dale Evans Dr,Italy,TX,76651,32.193688,-96.898726,5.2,3.599,4.249,4.649,5.189,Love's,(972) 483-1686,,,2026-04-18T04:48:08.849461+00:00,,Yes,2026-04-18T04:48:08.849474+00:00,
"Road Ranger #319 - Milford, TX",32.1336355,-96.952332,SHELL SERVICE STATIO|1020 DALE EVANS DR|ITALY,SHELL SERVICE STATIO,1020 DALE EVANS DR,ITALY,TX,76651-3540,32.195012,-96.89801,5.34,3.699,,,5.399,SHELL,4692572121,False,True,2026-04-18T00:25:50.559000,1776471950559,No,,
"Road Ranger #319 - Milford, TX",32.1336355,-96.952332,TA Hillsboro|160 STATE HWY 77|HILLSBORO,TA Hillsboro,160 STATE HWY 77,HILLSBORO,TX,76645-7461,32.046337,-97.091458,10.14,3.359,3.819,4.319,5.349,TA-Petro,2542836556,,,2026-04-18T04:49:07.200773+00:00,,Yes,2026-04-18T04:49:07.200804+00:00,
"Road Ranger #319 - Milford, TX",31.6506875,-97.0989245,"Love's Travel Stop in Hillsboro, TX. Store #231|1501 Corsicana Hwy|Hillsboro|RR319","Love's Travel Stop in Hillsboro, TX. Store #231",1501 Corsicana Hwy,Hillsboro,TX,76645,32.00952,-97.093528,11.91,3.389,3.889,4.239,5.189,Love's,(254) 582-2101,,,2026-04-18T04:47:46.542317+00:00,,Yes,2026-04-18T04:47:46.542320+00:00,
"Road Ranger #319 - Milford, TX",32.1336355,-96.952332,TIGER MART #32|101 L R CAMPBELL RD|ITALY,TIGER MART #32,101 L R CAMPBELL RD,ITALY,TX,76651-3780,32.19706,-96.900754,5.38,3.699,4.799,,5.599,EXXONMOBIL,9724837600,False,True,2026-04-18T03:39:52.598000,1776483592598,No,,
"Road Ranger #323 - Canton, TX",32.5820887,-95.8741616,BUC-EES|506 I-20|TERRELL,BUC-EES,506 I-20,TERRELL,TX,,32.71663486,-96.3212819,27.62,,,,,Wex,,,,,,No,,
"Road Ranger #323 - Canton, TX",32.5820887,-95.8741616,CIRCLEK# 2706340|2256 N TRADE DAYS BLVD|CANTON,CIRCLEK# 2706340,2256 N TRADE DAYS BLVD,CANTON,TX,75103-9795,32.576095,-95.855318,1.17,3.399,3.999,4.399,4.999,CIRCLE K,9035675041,,,2026-04-17 14:01:00.0,,Yes,2026-04-18T04:46:34.277874+00:00,2706340
"Road Ranger #323 - Canton, TX",32.5820887,-95.8741616,"Love's Travel Stop in Van, TX. Store #287|1221 S. Oak St|Van","Love's Travel Stop in Van, TX. Store #287",1221 S. Oak St,Van,TX,75790,32.50828,-95.642465,14.43,3.419,3.919,4.269,5.089,Love's,(903) 502-6008,,,2026-04-18T04:48:10.229268+00:00,,Yes,2026-04-18T04:48:10.229295+00:00,
"Road Ranger #323 - Canton, TX",32.5820887,-95.8741616,Valero - 17169|17169 INTERSTATE 20|CANTON,Valero - 17169,17169 INTERSTATE 20,CANTON,TX,75103-3550,32.577919,-95.855664,1.11,3.399,3.999,4.399,4.999,VALERO,9999999999,,,2026-04-18T04:49:46.230708+00:00,,Yes,2026-04-18T04:49:46.230736+00:00,1b292a4a-dfdd-41ba-a337-23142dd8b882
"Road Ranger #323 - Canton, TX",32.5820887,-95.8741616,QUIKTRIP 0993|1619 STATE HIGHWAY 34 S|TERRELL,QUIKTRIP 0993,1619 STATE HIGHWAY 34 S,TERRELL,TX,75160-5408,32.70526,-96.27667,24.84,3.559,3.959,4.259,4.999,QUIKTRIP,8002473452,,,,,Yes,2026-04-18T04:48:54.327365+00:00,
"Road Ranger #323 - Canton, TX",32.5820887,-95.8741616,DUKES|21620 INTERSTATE 20|CANTON,DUKES,21620 INTERSTATE 20,CANTON,TX,75150-1149,32.6006342,-95.9212522,3.02,3.999,4.399,4.799,5.399,SHELL,9728036046,False,True,2026-04-18T03:22:21.496000,1776482541496,No,,
"Road Ranger #323 - Canton, TX",32.5820887,-95.8741616,Pilot|9800 I-20 Frontage Rd|CANTON,Pilot,9800 I-20 Frontage Rd,CANTON,TX,75103,32.5428959,-95.7551831,7.41,,,,5.189,Pilot,,,,2026-04-18T04:46:07.452188+00:00,,Yes,2026-04-18T04:46:07.452191+00:00,883
"Road Ranger #323 - Canton, TX",32.5820887,-95.8741616,TA Terrell|1700 Wilson Road|TERRELL,TA Terrell,1700 Wilson Road,TERRELL,TX,75161,32.6907383,-96.24401692,22.8,3.659,4.119,4.619,5.259,TA-Petro,,,,2026-04-18T04:49:09.036733+00:00,,Yes,2026-04-18T04:49:09.036747+00:00,
"Road Ranger #324 - Blytheville, AR",35.88813107,-89.91935756,"Love's Travel Stop in Blytheville, AR. Store #671|3910 South Division Street|Blytheville","Love's Travel Stop in Blytheville, AR. Store #671",3910 South Division Street,Blytheville,AR,72315,35.88484145,-89.91744608,,3.429,3.879,4.279,5.349,Love's,,,,2026-04-18T04:48:11.601497+00:00,,Yes,2026-04-18T04:48:11.601509+00:00,
"Road Ranger #324 - Blytheville, AR",35.88813107,-89.91935756,DODGE STORE 6201|3605 S DIVISION ST|BLYTHEVILLE,DODGE STORE 6201,3605 S DIVISION ST,BLYTHEVILLE,AR,72315-5129,35.88970323,-89.91903432,,3.399,,,4.959,UNBRANDED,,True,True,2026-04-17T23:44:45.882000,1776469485882,No,,
"Road Ranger #324 - Blytheville, AR",35.88813107,-89.91935756,SUNOCO SRVC STATION|3702 S DIVISION ST|BLYTHEVILLE,SUNOCO SRVC STATION,3702 S DIVISION ST,BLYTHEVILLE,AR,72315-8105,35.88876439,-89.91814975,,3.459,,,,SUNOCO,,True,True,2026-04-17T18:28:14.327000,1776450494327,No,,
"Road Ranger #324 - Blytheville, AR",35.88813107,-89.91935756,BLYTHEVILLE TRAVEL C|3701 S DIVISION ST|BLYTHEVILLE,BLYTHEVILLE TRAVEL C,3701 S DIVISION ST,BLYTHEVILLE,AR,72315,35.88909328,-89.9192999,,3.459,,,,UNBRANDED,,True,True,2026-04-17T19:04:24.944000,1776452664944,No,,
"Road Ranger #324 - Blytheville, AR",35.88813107,-89.91935756,MURPHY 2588 ATWALMRT|3714 East Main St.|Blytheville,MURPHY 2588 ATWALMRT,3714 East Main St.,Blytheville,AR,72315,35.92929475,-89.86972704,,3.629,3.979,,5.089,MURPHY USA,,,,2026-04-17T22:12:18.457Z,,Yes,2026-04-18T04:48:35.951910+00:00,
"Road Ranger #324 - Blytheville, AR",35.88813107,-89.91935756,Phillips - 1511|1511 E Main St|Blythville,Phillips - 1511,1511 E Main St,Blytheville,AR,72315,35.92862514,-89.87783459,,3.649,4.169,4.619,5.119,PHILLIPS 66,,,,2026-04-18T04:49:26.841154+00:00,,Yes,2026-04-18T04:49:26.841164+00:00,b2e820e9-0665-4b4c-a545-69cffbd36c3f
"Road Ranger #324 - Blytheville, AR",35.88813107,-89.91935756,BRUCE W GIBSON|241 N SERVICE RD|Blytheville,BRUCE W GIBSON,241 N SERVICE RD,Blytheville,AR,72315,35.93065706,-89.87536115,,3.999,,,,UNBRANDED,,False,True,2026-04-17T18:09:27.604000,1776449367604,No,,
"Road Ranger #325 - Midland, TX",31.90916031,-102.213528,DK #11823|4408 S FM 1788|MIDLAND,DK #11823,4408 S FM 1788,MIDLAND,TX,79706,31.90762671,-102.2149399,,3.699,4.149,4.599,4.999,UNBRANDED,,False,True,2026-04-18T03:45:32.420000,1776483932420,No,,
"Road Ranger #325 - Midland, TX",31.90916031,-102.213528,PILOT #257|4015 S FM 1788|MIDLAND,PILOT #257,4015 S FM 1788,MIDLAND,TX,79706,31.9148086,-102.2155254,,3.499,4.019,4.399,5.399,Pilot,,,,2026-04-18T04:46:09.071162+00:00,,Yes,2026-04-18T04:46:09.071170+00:00,257
"Road Ranger #325 - Midland, TX",31.90916031,-102.213528,"SHELL SERVICE STATIO|10400 W Interstate 20 E, FM1788|MIDLAND",SHELL SERVICE STATIO,"10400 W Interstate 20 E, FM1788",MIDLAND,TX,79706,31.91387466,-102.2167337,,,,,,SHELL,,,,,,No,,
"Road Ranger #325 - Midland, TX",31.90916031,-102.213528,Phillips - 4001|4001 S FM 1788|MIDLAND,Phillips - 4001,4001 S FM 1788,MIDLAND,TX,79706,31.9154457,-102.2162389,,3.499,3.899,4.199,4.999,PHILLIPS 66,,,,2026-04-18T04:49:28.497131+00:00,,Yes,2026-04-18T04:49:28.497163+00:00,7b7ab28b-a1ba-4983-b605-f78f02f8730f
"Road Ranger #325 - Midland, TX",31.90916031,-102.213528,SUNOCO SRVC STATION|4001 S FM 1788|MIDLAND,SUNOCO SRVC STATION,4001 S FM 1788,MIDLAND,TX,79706-2603,31.91546294,-102.215958,,3.499,,4.199,4.999,SUNOCO,,False,True,2026-04-18T01:37:17.335000,1776476237335,No,,
"Road Ranger #325 - Midland, TX",31.90916031,-102.213528,"Love's Travel Stop in Midland, TX. Store #623|5200 Cholla Rd|Midland","Love's Travel Stop in Midland, TX. Store #623",5200 Cholla Rd,Midland,TX,79706,31.94735993,-102.1406436,,3.519,4.019,4.369,5.389,Love's,,,,2026-04-18T04:48:13.015831+00:00,,Yes,2026-04-18T04:48:13.015844+00:00,
"Road Ranger #326 - El Paso, TX",31.68030806,-106.3112999,MURPHY 1740 ATWALMRT|9431 Alameda Rd.|El Paso,MURPHY 1740 ATWALMRT,9431 Alameda Rd.,El Paso,TX,79907,31.68235967,-106.3139344,,3.759,4.259,4.559,5.099,MURPHY USA,,,,2026-04-17T18:42:17.72Z,,Yes,2026-04-18T04:48:39.088666+00:00,
"Road Ranger #326 - El Paso, TX",31.68030806,-106.3112999,Valero - 230|230 S AMERICAS AVE|EL PASO,Valero - 230,230 S AMERICAS AVE,EL PASO,TX,79907,31.677805,-106.315661,,3.759,4.349,4.619,5.099,VALERO,,,,2026-04-18T04:49:48.029123+00:00,,Yes,2026-04-18T04:49:48.029141+00:00,9a498525-d9e0-4d1d-ae81-ec0be2ab9afb
"Road Ranger #326 - El Paso, TX",31.68030806,-106.3112999,ALON - 320|320 S Americas Ave|EL PASO,ALON - 320,320 S Americas Ave,EL PASO,TX,79907,31.67746728,-106.3163545,,3.799,,4.699,4.999,ALON,,False,True,2026-04-18T01:09:38.365000,1776474578365,No,,
"Road Ranger #326 - El Paso, TX",31.68030806,-106.3112999,Circle K - 700|700 N Americas Ave|EL PASO,Circle K -700,700 N Americas Ave,EL PASO,TX,79907,31.68661605,-106.2974065,,3.779,4.379,4.679,5.099,CIRCLE K,,,,2026-04-17 15:50:00.0,,Yes,2026-04-18T04:46:36.354585+00:00,2706333
"Road Ranger #326 - El Paso, TX",31.68030806,-106.3112999,Speedway 9802|1350 Joe Battle Blvd|EL PASO,Speedway 9802,1350 Joe Battle Blvd,EL PASO,TX,79928,31.72560098,-106.2663326,,3.799,4.299,4.599,5.369,Speedway,,,,12 hours ago,,Yes,2026-04-18T04:48:26.176487+00:00,
"Road Ranger #326 - El Paso, TX",31.68030806,-106.3112999,Flying J 728|1301 Horizon Blvd|EL PASO,Flying J 728,1301 Horizon Blvd,EL PASO,TX,79928,31.6620526,-106.2380879,,3.799,4.389,4.809,5.559,Pilot,,,,2026-04-18T04:46:10.688009+00:00,,Yes,2026-04-18T04:46:10.688016+00:00,728
"Road Ranger #324 - Blytheville, AR",35.88813107,-89.91935756,ROAD_RANGER_324,"Road Ranger #324 - Blytheville, AR",3900 S Division St,Blytheville,AR,72315,35.88813107,-89.91935756,0,,,,,ROAD RANGER,,,,,,No,,
"Road Ranger #325 - Midland, TX",31.90916031,-102.213528,ROAD_RANGER_325,"Road Ranger #325 - Midland, TX",4015 S FM 1788,Midland,TX,79706,31.90916031,-102.213528,0,,,,,ROAD RANGER,,,,,,No,,
"Road Ranger #326 - El Paso, TX",31.68030806,-106.3112999,ROAD_RANGER_326,"Road Ranger #326 - El Paso, TX",9431 Alameda Rd,El Paso,TX,79907,31.68030806,-106.3112999,0,,,,,ROAD RANGER,,,,,,No,,
